taxpayer_id,filing_year,total_income,total_expenses,tax_paid,tax_due,tax_refund_claimed,number_of_dependents,declarations_of_assets,foreign_income,previous_audit_flag,tax_credits_claimed,charitable_donations,high_value_transactions,business_sector,employment_type,risk_flag,is_anomaly
COM0454703,2023,1209483.65,792550,111078.04,104233.41,0,0,6016581.64,0,TRUE,21231.81,14777.26,23,Finance,,0,0
IND3269822,2024,68203.68,17579.99,9475.58,10124.74,0,0,332316.91,0,FALSE,427.23,9692.86,0,,Self-Employed,2,0
IND5477088,2024,82374.72,15494.8,12949.02,13375.98,721.6,0,306636.43,0,TRUE,6179.09,2573.28,3,,Salaried,1,0
COM4373856,2023,991207.41,869657.8,26224.14,30387.4,0,0,2997117.68,0,TRUE,1338.89,8916.62,6,Finance,,0,0
IND2049814,2022,69637.32,12320.62,11609.98,11463.34,0,0,242920.4,9187.49,FALSE,2194.75,13150.64,0,,Salaried,0,0
IND3302234,2023,66182.85,17330.59,10085.19,9770.45,15127.785,2,250354.72,0,TRUE,1323.23,1722.78,1,,Self-Employed,0,1
COM9274147,2023,1268178.78,994321.04,70269.63,68464.44,0,0,6175979.58,461068.83,FALSE,6894.59,17579.72,42,Finance,,0,0
IND1415884,2024,72902.67,20812,10474.66,10418.13,1163.9,0,306656.73,0,TRUE,4272.22,8359.4,2,,Self-Employed,1,0
IND1549982,2022,67814.23,26898.86,7538.67,8183.07,970.53,4,231455.06,11186.73,FALSE,3282.49,12425.78,1,,Salaried,2,0
IND1224359,2023,80257.88,16789.37,12368.11,12693.7,1697.33,4,312956.42,5694.11,FALSE,4042.72,3784.45,1,,Self-Employed,0,0
IND2166143,2023,128758.35,49294.38,15995.94,15892.79,786.28,1,432521.68,0,FALSE,6198.34,4562.04,2,,Salaried,2,0
IND3652589,2023,36531.83,13191.36,4832.34,4668.09,0,4,79900.45,0,TRUE,938.7,1559.83,3,,Salaried,2,0
COM1797114,2023,718613.98,516292.6,58573.58,50580.34,1492.56,0,3321269.28,197081.01,TRUE,14230.16,11881.37,18,Retail,,1,0
IND2560320,2023,57010.84,19085.95,7725.85,7584.98,0,0,183275.02,0,TRUE,3132.95,4451.28,3,,Salaried,0,0
IND7775828,2024,64693.13,11274.11,10721.77,10683.8,0,3,170429.9,0,TRUE,4442.25,3360.08,3,,Salaried,1,0
IND4124868,2023,37485.15,7484.7,6131.81,6000.09,0,4,100959.09,0,FALSE,369.89,3503.45,2,,Self-Employed,2,0
IND5687438,2024,99229.71,30003.02,14039.26,13845.34,1219.72,3,445124.58,1075.14,TRUE,5384.82,15143.68,0,,Salaried,1,0
IND1911177,2024,86910.52,15269.69,14903.78,14328.17,2602.33,0,253903.6,0,TRUE,3406.35,14759.11,2,,Self-Employed,0,0
COM0100591,2023,1050687.82,876021.62,40903.75,43666.55,3508.57,0,3709232.52,0,TRUE,12597.82,12444.98,19,Finance,,1,0
COM4318323,2023,556155.18,385033.83,43362.49,42780.34,0,0,1955269.28,0,FALSE,8549.88,4923.56,8,Finance,,1,0
COM8865302,2022,1255652.25,1019626.77,59030.92,59006.37,4264.59,0,4894255.98,0,FALSE,12676.83,8649.89,20,Finance,,0,0
COM0169581,2024,888355.71,659853.16,5712.564,57125.64,0,0,11046617.46,0,FALSE,3922.35,17214.04,42,Finance,,1,1
COM2705954,2023,911816.19,609031.03,86264.86,75696.29,0,0,2707809.43,0,FALSE,11348.73,421.33,7,Finance,,0,0
IND9505640,2022,64076.36,6453.22,12186.41,11524.63,89.31,3,211532.68,0,TRUE,3454.69,12537.35,2,,Salaried,1,0
IND6787963,2024,67703.12,10643.36,11489.47,11411.95,83.99,4,305320.38,0,TRUE,4425.14,6137.81,1,,Self-Employed,0,0
COM5263704,2022,1517708.14,1164163.07,88995.49,88386.27,0,0,7361199.35,130750.36,FALSE,16148.15,8748.43,40,Tech,,0,0
COM0204205,2024,963129.31,709450.98,58270.99,63419.58,0,0,2373102.64,0,TRUE,16813.64,10715.85,13,Manufacturing,,2,0
IND4224173,2024,87642.37,23008.14,12659.19,12926.85,0,1,386620.25,11664.46,FALSE,1649.98,12160.21,3,,Self-Employed,1,0
IND5890925,2024,55813,11969.58,8507.29,8768.68,0,0,226165.44,12487.14,FALSE,3910.26,10277.87,2,,Self-Employed,1,0
COM4525678,2022,616688.11,389771.41,55834.52,56729.18,0,0,2102513.01,184454.19,TRUE,12859.8,2384.42,11,Retail,,0,0
COM7386641,2024,638673.93,502607.57,43452.98,34016.59,0,0,2164800.49,0,FALSE,5202.58,8435.2,26,Healthcare,,0,0
IND9095429,2022,53389.75,19555.01,6565.91,6766.95,618.2,3,212762.42,16522.2,TRUE,2721.2,7038.43,0,,Self-Employed,0,0
IND3833613,2022,95545.74,29236.17,12494.56,13261.91,0,0,215184.87,7391.77,TRUE,1118.63,11097.47,3,,Salaried,1,0
COM6014574,2022,923596.43,647221.15,72569.85,69093.82,5948.96,0,2653683.15,0,FALSE,19666.87,17239.72,37,Manufacturing,,2,0
COM5605032,2022,878141.48,620359.43,66954.55,64445.51,0,0,1818705.03,130142.12,FALSE,10131.78,13483.85,7,Retail,,1,0
IND5353180,2023,97410.17,18330.16,15441.86,15816,1774.9,1,282795.13,0,FALSE,5732.28,11923.08,3,,Self-Employed,0,0
COM1000891,2022,1235226.57,959071.08,63170.27,69038.87,1305.78,0,2640224.33,370386.11,FALSE,49.27,15238.97,23,Tech,,2,0
IND0560992,2024,76716.23,15350.69,12159.21,12273.11,0,1,176129.62,5850.78,FALSE,2116.51,9399.83,2,,Salaried,0,0
IND9513916,2023,46258.65,6968.43,7382.13,7858.04,578.71,0,153319.24,6858.68,FALSE,206.82,6576.36,2,,Salaried,1,0
COM2748831,2022,369221.21,548954.97,52434.15,47371.86,0,0,3269362.14,440124,TRUE,8870.85,12399.55,50,Tech,,2,1
IND2207130,2024,55866.67,20338.64,6319.01,7105.61,1085.15,0,230282.86,0,FALSE,2311.72,2389.98,0,,Self-Employed,2,0
COM2214017,2022,1590126.83,1340368.01,62371.97,62439.71,0,0,3187247.4,92199.08,TRUE,2721.46,16383.88,12,Retail,,0,0
COM7081009,2024,946753.35,684834.53,68515.15,65479.7,0,0,4064621.75,0,FALSE,15314.14,13685.14,25,Finance,,2,0
IND9978478,2022,81216.87,27307.36,10323.3,10781.9,0,0,242195.28,8304.16,FALSE,1767.9,5803.91,2,,Salaried,0,0
COM6114517,2022,1188063.79,834634.64,85832.85,88357.29,0,0,5151719.68,0,TRUE,9634.65,3589.98,11,Retail,,1,0
COM5290129,2023,1439750.79,954851.9,126687.41,121224.72,0,0,7087695.42,225652.96,FALSE,26568.58,27800.38,22,Finance,,0,0
IND1359974,2023,71336.01,24492.04,10146.21,9368.79,0,0,310593.04,4248.16,TRUE,2209.36,13876.1,0,,Salaried,2,0
COM9495001,2022,638936.16,385284.32,6341.296,63412.96,0,0,9158859.87,0,TRUE,6693.02,12265.89,5,Retail,,2,1
IND1331958,2023,21359.23,3583.6,3659.74,3555.13,387.25,0,55976.14,0,FALSE,1776.56,3937.27,1,,Self-Employed,0,0
IND5770504,2023,56478.98,22131.93,7225.74,6869.41,0,4,124621.3,0,FALSE,3300.36,4574.18,0,,Self-Employed,1,0
IND5052102,2024,113110.38,13762.79,20269.76,19869.52,2489.34,4,314762.54,8507.1,FALSE,2572.08,21260.46,0,,Self-Employed,1,0
IND5527203,2024,43291.39,10987.93,7414.67,6460.69,1230.25,3,177350.83,13643.72,TRUE,1034.93,4043.72,1,,Self-Employed,2,0
COM0628102,2024,1082137.58,887570.62,45958.97,48641.74,0,0,4622211.59,135556.65,FALSE,11518.21,6862.67,38,Manufacturing,,1,0
COM1440095,2023,889555.1,569933.38,78912.02,79905.43,1978.19,0,3856321.52,62060.11,TRUE,7207.76,2234.31,14,Healthcare,,2,0
COM3058079,2022,1117564.38,917100.38,44943.01,50116,3863.5,0,4659027.08,238844.23,FALSE,3613.21,8018.78,26,Tech,,0,0
IND4049942,2023,69899.18,8762.77,12005.67,12227.28,2365.94,0,306940.49,2779.13,TRUE,469.94,11182.35,0,,Salaried,2,0
COM6647435,2022,973680.5,627844.41,81505.59,86459.02,0,0,2798576.05,263654.23,FALSE,16510.47,14801.4,39,Retail,,1,0
COM6439365,2023,1291308.79,1549570.548,84566.51,84704.1,0,0,6319301.46,0,FALSE,7521.04,5137.49,28,Healthcare,,1,1
IND2732147,2024,51091.5,18629.88,6820.86,6492.32,512.83,2,183636.56,10434.57,FALSE,2057.13,3370.08,2,,Self-Employed,1,0
IND2021522,2024,55078.58,11632.52,8293.76,8689.21,0,0,143250.35,5512.43,TRUE,2439.95,2195.43,1,,Salaried,2,0
COM0669060,2023,1123742.9,894735.22,56447.03,57251.92,0,0,3624297.85,0,FALSE,4263.9,4311.83,47,Healthcare,,0,0
IND0049699,2024,83994.06,13145.52,14597.37,14169.71,0,3,224172.5,0,TRUE,4058.81,1530.44,0,,Salaried,0,0
COM2751582,2024,100000,77653.31,17.22,5586.67,0,0,364610.38,435895.97,FALSE,978.13,85.18,47,Healthcare,,2,0
IND3571803,2023,31575.925,23635.96,7855.3,7903.18,0,1,201229.4,0,FALSE,3122.84,6940.04,40,,Salaried,2,1
IND6696874,2022,45442.26,15332.76,5400.13,6021.9,0,1,167221.75,0,TRUE,2313.95,4088.89,3,,Salaried,2,0
COM2771529,2024,1181431.53,820983.89,81786.59,90111.91,6392.17,0,4956656.47,0,FALSE,18872.95,5981.75,12,Tech,,1,0
IND2679698,2024,26445.14,31734.168,5064.25,4424.69,198.97,4,105422.03,17836.7,TRUE,1856.26,1149.55,3,,Self-Employed,2,1
IND5626239,2024,94941.5,10236.54,17447.83,16940.99,2418.91,0,273718.05,10233.81,TRUE,5902.04,4368.82,2,,Salaried,2,0
IND4249231,2022,62459.12,21747.68,7967.48,8142.29,0,1,166157.88,10847.25,TRUE,2267.79,2890.37,3,,Salaried,1,0
IND4766259,2024,62122.82,16061.53,9649.02,9212.26,0,0,241846.08,9978.71,FALSE,3043.75,137.48,0,,Self-Employed,1,0
COM3290908,2024,1047291.57,761633.76,57191.18,71414.45,5701.42,0,2640011.66,426148.47,TRUE,12872.53,526.61,11,Tech,,0,0
COM7528085,2024,885761.24,717652.43,45749.43,42027.2,0,0,1783663.24,0,TRUE,12396.58,3954.57,20,Finance,,1,0
IND9453441,2024,62768.19,16360.39,9028.73,9281.56,1721.29,0,196762.26,0,TRUE,4164.62,902.48,0,,Salaried,0,0
COM3528161,2024,1082113.36,690260.88,99174.44,97963.12,6506.9,0,4390854.52,0,FALSE,9340.35,14913.29,37,Manufacturing,,1,0
COM5045622,2024,1401884.02,982537.11,99666.95,104836.73,6233.9,0,4550555.45,0,FALSE,13213.87,17332.18,38,Retail,,0,0
COM6650131,2022,1120907.46,676939.3,106315.04,110992.04,0,0,3458626.22,0,TRUE,19991.05,13081.24,49,Manufacturing,,2,0
COM3606462,2024,903513.43,563425.91,84408.47,85021.88,0,0,1933076.84,277693.78,FALSE,1421.84,7114.85,10,Tech,,2,0
COM1783307,2022,1000077.18,879551.96,23496.93,30131.31,35245.395,0,4403138.81,123356.41,FALSE,8845.19,10398.24,43,Healthcare,,1,1
IND7895802,2023,86104.63,30288.39,11615.71,11163.25,0,2,174755.5,0,FALSE,5345.92,4685.37,0,,Self-Employed,2,0
IND5241470,2022,85925.26,16858.49,13896.51,13813.35,0,0,324053.38,4086.56,FALSE,5259.07,13558.61,1,,Self-Employed,2,0
COM7254367,2022,368692.43,307418.59,15811.06,15318.46,0,0,1233142.5,0,FALSE,1701.47,6304.38,19,Manufacturing,,2,0
IND6023246,2022,30830.38,19332.54,7800.98,8465.64,1098.12,3,281490.58,0,TRUE,2406.9,9994.94,29,,Salaried,1,1
COM8278217,2022,1076121.9,817869.85,66901.48,64563.01,0,0,4560152.77,0,FALSE,15382.99,5935.19,47,Healthcare,,2,0
IND9786902,2022,113945.16,25332.62,18000.81,17722.51,3329.05,2,555459.81,0,TRUE,1207.8,2830.6,0,,Self-Employed,1,0
IND1752092,2023,15963.085,8795.14,4758.98,4626.21,515.34,4,64537.97,12696.11,FALSE,1370.66,2198.56,46,,Self-Employed,0,1
COM6882946,2023,749425.88,651253.56,18738.79,24543.08,0,0,1632819.42,0,FALSE,264.24,6360.69,24,Retail,,0,0
IND0590748,2024,51708.28,7378.71,7502.1,8865.91,696.18,1,226142.32,0,TRUE,524.65,8418.16,3,,Salaried,1,0
IND6848782,2024,68529.42,15896.76,10629.32,10526.53,0,1,237701.36,0,TRUE,1964.71,434.32,0,,Salaried,2,0
COM5109799,2022,825465.39,661004.38,35245.85,41115.25,0,0,3109577.88,472399.17,TRUE,7099.7,2665.56,39,Manufacturing,,1,0
IND1639383,2022,74258.57,20137.28,10174.88,10824.26,0,3,192559.79,16492.5,TRUE,4993.04,51980.999,2,,Self-Employed,2,1
IND8532726,2024,53374.24,6095.6,9210.26,9455.73,361,2,168708.4,0,TRUE,513.24,7998.56,2,,Salaried,0,0
IND2186894,2022,79819.5,26574.64,11016.41,10648.97,0,3,236280.05,0,FALSE,4991.11,689.22,3,,Self-Employed,1,0
IND6018413,2023,44147.49,10276.35,6508.15,6774.23,62.95,4,146722.05,4788.82,TRUE,1196,7061.69,1,,Salaried,0,0
IND6736268,2022,59367.24,7296.32,10622.88,10414.18,0,4,248462.66,16647.71,FALSE,2320.67,2515.87,2,,Self-Employed,2,0
IND9716656,2023,90308.69,24249.89,12907.93,13211.76,0,4,307634.99,11968.02,TRUE,1054.56,15551.2,2,,Salaried,0,0
IND7732358,2022,97285.29,19981.2,15749.16,15460.82,0,1,471103.87,0,FALSE,6870.14,17430.51,3,,Self-Employed,0,0
IND2643725,2023,61408.37,24412.03,6720.26,7399.27,0,0,210240.11,0,FALSE,1304.06,5615.93,1,,Self-Employed,2,0
IND6534342,2024,83415.72,20295.92,13331.67,12623.96,0,3,349729.02,9868.54,FALSE,3202.98,15057.9,0,,Self-Employed,1,0
IND6664761,2022,86588.11,32205.72,9770.91,10876.48,0,0,285271.84,0,FALSE,1821.3,2411.86,3,,Salaried,0,0
COM0572016,2024,998685.42,705236.1,81177.75,73362.33,0,0,4176432.51,0,FALSE,13512.41,163.79,45,Healthcare,,1,0
COM4738541,2023,984635.11,663850.64,80723.82,80196.12,212.1,0,3119321.19,0,TRUE,13559.77,2496.33,8,Healthcare,,0,0
IND4618750,2024,99003.71,13410.02,16859.99,17118.74,2995.59,1,326191.83,9039.76,TRUE,1585.11,11593.34,2,,Self-Employed,2,0
IND6047882,2023,60103.31,14545.88,9452.79,9111.49,0,0,167362.64,12368.79,TRUE,698.21,7419.98,3,,Self-Employed,1,0
IND4055281,2022,62757.81,19907.99,9801.71,8569.96,0,1,246447.26,0,TRUE,158.92,8543.84,0,,Self-Employed,1,0
COM6536874,2022,839148.35,732784.52,25270.77,26590.96,0,0,2296456.91,415546.78,TRUE,7387.44,2713.71,46,Tech,,2,0
COM6115827,2024,1219857.78,992359.47,49217.83,56874.58,4068.4,0,4497562.39,0,FALSE,1274.1,1403.57,14,Healthcare,,0,0
COM8639467,2024,656562.24,447622.91,49473.18,52234.83,4461.96,0,2686209.09,106853.52,FALSE,10577.98,4168.04,18,Retail,,0,0
COM5448514,2022,1803118.16,1493654.47,80513.41,77365.92,6127.3,0,6214961.99,0,TRUE,11859.87,12010.88,17,Manufacturing,,1,0
COM8611233,2024,769091.04,537545.39,57391.46,57886.41,2017.33,0,2068025.29,0,FALSE,5716.01,9030.71,18,Tech,,0,0
COM8050629,2024,907499.58,757601.02,34821.05,37474.64,179.54,0,3025850.73,0,TRUE,8011.97,14379.64,40,Healthcare,,1,0
COM6209077,2022,815688.65,621632.85,47323.34,48513.95,0,0,2905070.47,0,FALSE,3786.92,1703.24,30,Finance,,1,0
COM6514126,2024,353726.76,898126.36,73507.55,70240.71,2909.6,0,4922609.58,0,FALSE,6404.04,13622.53,21,Tech,,2,1
IND8574049,2023,59517.29,8278.06,9960.41,10247.85,1576.84,1,169505.58,5012.11,TRUE,1079.83,1117.75,2,,Salaried,1,0
COM0299733,2024,1342721.39,1038411.52,74361.06,76077.47,6300.61,0,4214488.26,0,TRUE,3314.28,2223.79,18,Tech,,1,0
IND1469037,2024,73298.58,8490.35,13266.89,12961.65,1965.79,4,308378.16,0,TRUE,4704.2,13954.35,1,,Salaried,2,0
COM6976943,2024,960837.58,704581.72,67023.26,64063.96,453.98,0,2415269.23,0,FALSE,14861.76,13560.88,37,Manufacturing,,2,0
COM2930986,2022,738210.81,467392.44,71672.88,67704.59,2541.68,0,3365108.48,0,TRUE,854.97,263.89,7,Healthcare,,1,0
COM8552753,2022,1240021.66,1048678.73,51877.17,47835.73,2712.79,0,2540232.21,149918.33,FALSE,9300.03,2615.85,31,Tech,,1,0
COM4242071,2023,911500.67,683632.02,61859.85,56967.16,0,0,3238170.46,0,FALSE,14928.15,6447.3,10,Tech,,0,0
COM6137218,2023,986894.12,666924,76403.18,79992.53,0,0,4459996.27,0,FALSE,23710.97,503.54,16,Healthcare,,1,0
IND6523931,2022,84236.55,29055.26,10773.22,11036.26,0,4,405655.16,0,TRUE,4033.64,3993.98,1,,Self-Employed,2,0
IND0333447,2023,58421.5,22620.32,6830.16,7160.24,0,0,160195.19,0,TRUE,2268.01,7369.61,2,,Salaried,1,0
IND3628410,2024,65281.64,6654.67,12074.29,11725.39,271.48,2,322017.99,0,TRUE,2588.59,12552.49,0,,Salaried,0,0
COM4933156,2022,612953.54,443894.47,53270.84,42264.77,5001.84,0,2054418.49,445311.15,FALSE,10271.63,11560.05,11,Tech,,2,0
IND7334404,2022,61399.04,16205.74,9803.15,9038.66,0,2,151266.94,11083.59,FALSE,242.85,11104.71,0,,Self-Employed,0,0
IND4066586,2024,76592.42,30392.4,9861.99,9240,1805.74,4,363407.98,0,TRUE,512.16,1371.29,0,,Self-Employed,2,0
COM2305713,2022,679886.27,500271.02,46443.08,44903.81,0,0,2073836.94,338208.71,FALSE,554.76,638.69,35,Healthcare,,1,0
COM9736718,2022,1105246.53,694321.03,102246.01,102731.38,5354.7,0,2814474.6,246275.17,TRUE,28536.25,5969.69,38,Manufacturing,,0,0
COM8327388,2023,635010.44,381799.34,66471.8,63302.77,0,0,1983276.98,0,TRUE,5896.46,5543.61,13,Tech,,1,0
COM2119380,2022,1138618.16,758942.01,102420.13,94919.04,2127.85,0,2293101.21,169350.6,FALSE,6732.69,17403.97,50,Healthcare,,0,0
IND2283715,2023,42300.44,6821.32,6918.08,7095.82,665.49,0,193679.87,0,TRUE,1032.03,678.67,2,,Salaried,1,0
IND1616559,2022,76801.79,8872.42,13295.99,13585.87,80.29,3,376394.37,6703.65,FALSE,1317.34,2483.34,1,,Salaried,0,0
COM7049614,2024,939150.22,732080.51,53633.29,51767.43,0,0,4309651.39,0,TRUE,9550.68,8384.22,44,Manufacturing,,0,0
IND0875044,2024,62647.24,19684.59,8057.38,8592.53,0,3,143666.88,2174.36,TRUE,3338.48,3889.06,2,,Self-Employed,0,0
IND3065371,2023,89883.36,14921.36,14507.62,14992.4,2547.11,4,288007.25,0,FALSE,64.8,9294.31,1,,Salaried,2,0
IND2473139,2023,82757.97,25650.72,11856.48,11421.45,2273.02,2,274828.47,18705.78,TRUE,3825.56,12131.2,2,,Self-Employed,1,0
COM8074725,2024,1303807.66,1062605.28,58254.76,60300.59,0,0,6489808.94,0,TRUE,3217.71,4512.79,36,Manufacturing,,2,0
IND5123120,2023,55182.66,10798.43,9635.56,8876.85,14453.34,0,212221.45,3987.79,FALSE,3418.54,1780.58,3,,Salaried,2,1
COM2036617,2023,1322079.72,818898.21,130056.91,125795.38,838.62,0,6402334.18,390301.71,FALSE,29135.74,925455.804,38,Tech,,0,1
COM5864792,2023,725962.55,492585.43,60000.48,58344.28,4135.38,0,2148732.25,255737.27,TRUE,9357.6,9934.2,20,Retail,,0,0
IND1043550,2024,60919.51,17627.55,9250.56,8658.39,799.09,0,242076.76,7156.88,TRUE,479.04,4712.34,1,,Salaried,1,0
COM2383022,2022,1108057.06,784556.15,72384.85,80875.23,0,0,5114463.82,0,TRUE,13883.3,12756.48,6,Retail,,2,0
IND8084113,2022,96351.32,16873.1,15415.69,15895.64,0,3,371232.85,0,TRUE,5709.43,13109.06,3,,Salaried,0,0
IND8942860,2023,77157.29,17906.96,11795.9,11850.07,0,2,332697.73,0,TRUE,2627.03,8125.41,3,,Salaried,1,0
IND3935327,2023,89052.58,10499.73,15381.54,15710.57,0,4,368894.58,0,TRUE,7408.81,191.51,3,,Self-Employed,0,0
COM5525168,2022,499595.46,414431.15,18000.2,21291.08,0,0,1507254.16,0,FALSE,2730.27,4100.06,15,Finance,,2,0
COM5759092,2024,502837.62,389665.29,25962.09,28293.08,1604.52,0,1350473.8,307793.26,FALSE,7108.48,6239.12,31,Finance,,1,0
COM9550795,2022,910936.92,691769.35,58284.4,54791.89,0,0,2600939.07,0,TRUE,998.67,1364.04,26,Finance,,0,0
COM8054194,2022,1278171.09,1146975.55,3279.889,32798.89,1631.08,0,11461419.54,0,TRUE,4356.08,14665.08,43,Tech,,2,1
IND5351365,2022,64667.74,9767.79,10490.06,10979.99,0,2,224483.67,1703.99,TRUE,5203.05,1634.41,1,,Self-Employed,0,0
IND2095515,2022,87594.77,18605.4,14333.62,13797.87,2223.82,1,328001.26,14192.61,FALSE,5494.87,10674.34,2,,Salaried,1,0
IND5926461,2022,64624.34,15660.74,9789.64,9792.72,0,2,273332.65,0,FALSE,821.34,8508.27,1,,Self-Employed,0,0
IND9448927,2023,55039.81,13634.84,7388.52,8280.99,0,0,206931.84,0,FALSE,1692.12,5677.2,0,,Salaried,0,0
COM3841619,2023,1473654.01,926826.37,146657.83,136706.91,0,0,11959323.06,0,FALSE,3082.22,20872.01,45,Manufacturing,,2,1
IND2596756,2022,73800.97,23237.68,10516.13,10112.66,1771.19,2,307623.19,0,TRUE,3466.87,2256.16,3,,Salaried,2,0
COM4848403,2022,707481.78,635988.38,19259.65,17873.35,1488.47,0,3194208.54,0,FALSE,2799.42,2746.37,25,Manufacturing,,2,0
IND5221257,2024,41525.64,5346.58,8426.78,7235.81,0,3,125825.56,0,TRUE,1442.26,496.72,1,,Self-Employed,2,0
COM2527284,2024,1158164.35,789618,90924.72,92136.59,8252.02,0,4908974.25,0,TRUE,23935.6,22022.86,33,Tech,,2,0
COM2342974,2024,1363980.16,851811.91,131077.7,128042.06,9286.39,0,5087453.92,0,TRUE,20711.49,13713.59,6,Manufacturing,,1,0
IND4518775,2023,90427.95,26436.5,13304.24,12798.29,0,3,345230.94,0,TRUE,5686.54,14369.62,0,,Salaried,0,0
COM2595257,2024,1073207.41,883972.98,45491.96,47308.61,0,0,3357086.56,433947.97,FALSE,3728.14,7021.04,17,Healthcare,,0,0
COM2199131,2024,923177.83,655817.9,70548.14,66839.98,6015.45,0,4460171.23,0,TRUE,16710.3,10698.16,48,Tech,,1,0
COM1784335,2022,1540649.44,1001724.71,136646.68,134731.18,0,0,4323894.63,332795.32,TRUE,10724.31,18535.67,22,Tech,,2,0
COM3260941,2023,810264.58,521964.67,65544.98,72074.98,0,0,2365927.98,220403.6,FALSE,17004.9,5412.81,19,Tech,,1,0
COM2368518,2024,1069964.37,759248.62,75899.85,77678.94,6677.82,0,3507616.89,0,TRUE,16546.14,11136.02,26,Tech,,2,0
IND8785766,2023,29388.47,5276.45,4652.87,4822.4,0,3,110103.11,0,TRUE,207.79,1092.87,3,,Salaried,1,0
COM3007196,2022,1134616.87,920058.5,51122.85,53639.59,2589.52,0,5066408.91,0,TRUE,14149.3,12613.94,29,Healthcare,,0,0
COM4526774,2024,570699.585,956285.21,44872.28,46278.49,0,0,5311567.66,0,FALSE,11944.57,20948.88,16,Tech,,0,1
COM3974625,2024,760154,480139.61,73305.98,70003.6,2893.87,0,2724819.58,0,FALSE,10325.54,4343.02,16,Tech,,0,0
COM9731127,2023,911709.31,734206.18,45817.29,44375.78,0,0,2701514.71,202870.21,TRUE,4088.29,8848.47,43,Manufacturing,,2,0
COM4771792,2023,1535601.74,977385.38,135274.08,139554.09,0,0,5236356.27,0,FALSE,1324.46,28469.24,38,Finance,,1,0
COM3854821,2024,942139.99,632293.05,67841.35,77461.73,0,0,4639841.57,473030.62,FALSE,9280.61,1395.15,50,Manufacturing,,1,0
IND7073212,2023,52217.66,10953.72,8021.12,8252.79,0,2,192714.76,0,TRUE,1971.26,5980.14,1,,Self-Employed,1,0
COM6877797,2024,721512.295,1089184.11,88821.16,88460.12,0,0,5920631.89,168183.68,TRUE,20186.65,15800.24,42,Manufacturing,,2,1
COM0727497,2024,446760.6,322408.29,32410.64,31088.08,0,0,2094405.95,0,FALSE,3697.12,312732.42,29,Finance,,1,1
IND9398461,2024,90957.88,11979.84,15819.05,15795.61,23728.575,2,268292.27,0,TRUE,284.96,4751.43,0,,Self-Employed,1,1
IND8560961,2022,75501.2,10368.52,12099.14,13026.54,1787.34,1,172509.46,19395.17,TRUE,5874.28,12372.34,2,,Self-Employed,0,0
COM1437003,2022,598529.71,718235.652,45975.86,39295.3,3887.88,0,2548610.06,0,FALSE,4574.32,10772.22,21,Finance,,1,1
IND0327174,2023,52475.09,13881.8,7496.44,7718.66,0,2,241943.25,0,FALSE,3517.59,5117.47,0,,Self-Employed,1,0
IND6160271,2022,61800.79,12830.75,9420.47,9794.01,1515.64,3,259511.01,11042.98,TRUE,43.4,12333.22,1,,Self-Employed,2,0
IND7421211,2022,82161.68,29192.2,10783.06,10593.9,1103.11,2,548275.92,0,FALSE,1895.65,5757.25,0,,Self-Employed,1,1
IND8464977,2023,58781.51,11310.32,8941.5,9494.24,0,3,280390.26,0,FALSE,2250,8908.86,3,,Salaried,2,0
COM2109136,2022,1058142.7,848732.34,52320.59,52352.59,360.27,0,2830918.8,77155.48,FALSE,13242.85,19009.95,50,Retail,,1,0
COM3549694,2023,665490.73,489545.71,50259.79,43986.25,0,0,2230684.85,219705.87,TRUE,6379.35,4302.05,49,Manufacturing,,0,0
COM9884950,2024,1298498.54,1120132.55,43082.64,44591.5,0,0,5847929.76,0,FALSE,12237.36,1442.53,38,Tech,,2,0
COM6355708,2023,1020222.43,714091.13,77000.56,76532.83,1390.65,0,4751336.48,189762.59,FALSE,1064.61,18656.99,33,Tech,,2,0
IND3080304,2023,70009.44,21804.5,9546.12,9640.99,296.7,2,165686.77,9192.81,FALSE,2293.58,9151.15,1,,Self-Employed,2,0
IND8015063,2023,24884.17,2979.95,4596.34,4380.84,0,3,123694.16,0,TRUE,666.13,2238.21,2,,Self-Employed,0,0
COM7996496,2022,1333093.04,841481.4,126053.33,122902.91,2569.36,0,6380493.27,0,FALSE,8190.68,17652.74,45,Tech,,2,0
COM8899831,2022,1467371.63,1035033.89,113047.57,108084.43,0,0,4968518.17,0,FALSE,6101.62,243.73,27,Manufacturing,,2,0
COM0327006,2023,1496352.09,1308179.2,40527.94,47043.22,60791.91,0,3910387.76,68463.15,FALSE,4052.23,28491.96,46,Finance,,2,1
COM1805792,2022,1467504.99,1076555.62,101048.87,97737.34,609.99,0,5324683.57,480688.17,FALSE,672.09,25308.74,22,Retail,,0,0
IND3191814,2024,42447.65,7040.63,6799.01,7081.4,1305.22,4,210486.86,0,FALSE,1518.76,4592.03,3,,Self-Employed,1,0
COM7215515,2022,1129511.74,830642.22,73560.34,74717.38,6609.13,0,4802601.59,0,TRUE,4512.51,13068.48,27,Tech,,2,0
IND6457087,2022,40573.12,4767.62,7118.5,7161.1,0,3,101866.74,16775.8,TRUE,1766.6,403.96,2,,Self-Employed,1,0
IND5752076,2024,52049.44,8059.18,7561.93,8798.05,0,2,206929.68,13777.14,FALSE,425.2,6618.2,0,,Salaried,2,0
